Year;Quarter;Expenditure approach to GDP/Disposable for final expenditure/Total (%);Expenditure approach to GDP/Disposable for final expenditure/Gross domestic product (%);Expenditure approach to GDP/Disposable for final expenditure/GDP, working days adjusted (%);Expenditure approach to GDP/Disposable for final expenditure/Imports of goods and services/Total (%);Expenditure approach to GDP/Disposable for final expenditure/Imports of goods and services/Imports of goods (%);Expenditure approach to GDP/Disposable for final expenditure/Imports of goods and services/Imports of services (%);Expenditure approach to GDP/Final expenditure/Total (%);Expenditure approach to GDP/Final expenditure/National final expenditure/Total (%);Expenditure approach to GDP/Final expenditure/National final expenditure/Final consumption expenditure/Total (%);Expenditure approach to GDP/Final expenditure/National final expenditure/Final consumption expenditure/Households including NPISHs (%);Expenditure approach to GDP/Final expenditure/National final expenditure/Final consumption expenditure/General government (%);Expenditure approach to GDP/Final expenditure/National final expenditure/Gross fixed capital formation/Total (%);Expenditure approach to GDP/Final expenditure/National final expenditure/Gross fixed capital formation/Enterprises and households (%);Expenditure approach to GDP/Final expenditure/National final expenditure/Gross fixed capital formation/General government (%);Expenditure approach to GDP/Final expenditure/National final expenditure/Changes in inventories incl. valuables (value as % of GDP);Expenditure approach to GDP/Final expenditure/Exports of goods and services/Total (%);Expenditure approach to GDP/Final expenditure/Exports of goods and services/Exports of goods (%);Expenditure approach to GDP/Final expenditure/Exports of goods and services/Exports of services (%);Production approach to GDP/Value added basic prices/Total (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/Total (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/A Agriculture, forestry and fishing (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/Total (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/B Mining and quarrying (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/C Manufacturing/Total (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/C Manufacturing/10-12 Manufacture of food and beverages (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/C Manufacturing/13-15 Man. of textile-, leather products (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/C Manufacturing/16-18 Man. wood en paperprod., printing (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/C Manufacturing/19 Manufacture of coke and petroleum  (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/C Manufacturing/20-21 Chemistry and pharmaceuticals (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/C Manufacturing/22-23 Man. plastics and constructionprod (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/C Manufacturing/24-25 Man. of basic metals and -products (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/C Manufacturing/26-27 Electrical and electron. industry (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/C Manufacturing/28 Manufacture of machinery n.e.c. (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/C Manufacturing/29-30 Transport equipment (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/C Manufacturing/31-33 Other manufacturing and repair (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/D Electricity and gas supply (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/B-E Industry (no construction), energy/E Water supply and waste management (%);Production approach to GDP/Value added basic prices/A-F Agriculture and industry/F Construction (%);Production approach to GDP/Value added basic prices/G-N Commercial services/Total (%);Production approach to GDP/Value added basic prices/G-N Commercial services/G-I Trade, transport, hotels, catering/Total (%);Production approach to GDP/Value added basic prices/G-N Commercial services/G-I Trade, transport, hotels, catering/G Wholesale and retail trade (%);Production approach to GDP/Value added basic prices/G-N Commercial services/G-I Trade, transport, hotels, catering/H Transportation and storage (%);Production approach to GDP/Value added basic prices/G-N Commercial services/G-I Trade, transport, hotels, catering/I Accommodation and food serving (%);Production approach to GDP/Value added basic prices/G-N Commercial services/J Information and communication (%);Production approach to GDP/Value added basic prices/G-N Commercial services/K Financial institutions (%);Production approach to GDP/Value added basic prices/G-N Commercial services/L Renting, buying, selling real estate (%);Production approach to GDP/Value added basic prices/G-N Commercial services/M-N Business services/Total (%);Production approach to GDP/Value added basic prices/G-N Commercial services/M-N Business services/M Other specialised business services (%);Production approach to GDP/Value added basic prices/G-N Commercial services/M-N Business services/N Renting and other business support/Total (%);Production approach to GDP/Value added basic prices/G-N Commercial services/M-N Business services/N Renting and other business support/77 Renting and leasing of tangible goods (%);Production approach to GDP/Value added basic prices/G-N Commercial services/M-N Business services/N Renting and other business support/78 Employment activities (%);Production approach to GDP/Value added basic prices/G-N Commercial services/M-N Business services/N Renting and other business support/79 Travel agencies, tour operators etc (%);Production approach to GDP/Value added basic prices/G-N Commercial services/M-N Business services/N Renting and other business support/80-82 Security and other services (%);Production approach to GDP/Value added basic prices/O-U Non-commercial services/Total (%);Production approach to GDP/Value added basic prices/O-U Non-commercial services/O-Q Government and care/Total (%);Production approach to GDP/Value added basic prices/O-U Non-commercial services/O-Q Government and care/O-P Government and education/Total (%);Production approach to GDP/Value added basic prices/O-U Non-commercial services/O-Q Government and care/O-P Government and education/O Public administration and services (%);Production approach to GDP/Value added basic prices/O-U Non-commercial services/O-Q Government and care/O-P Government and education/P Education (%);Production approach to GDP/Value added basic prices/O-U Non-commercial services/O-Q Government and care/Q Health and social work activities (%);Production approach to GDP/Value added basic prices/O-U Non-commercial services/R-U Culture, recreation, other services (%);Production approach to GDP/Taxes and subsidies on products/Taxes less subsidies on products (%);Production approach to GDP/Taxes and subsidies on products/Taxes on products (%);Production approach to GDP/Taxes and subsidies on products/Subsidies on products (%);Production approach to GDP/Gross domestic product (%);Production approach to GDP/GDP, working days adjusted (%);Income approach to GDP/Taxes and subsidies on production/Taxes less subsidies (%);Income approach to GDP/Taxes and subsidies on production/Taxes on production and imports (%);Income approach to GDP/Taxes and subsidies on production/Subsidies on production and imports (%);Income approach to GDP/Net domestic product market prices (%);Income approach to GDP/Consumption of fixed capital (%);Income approach to GDP/Gross domestic product (%);Income approach to GDP/GDP, working days adjusted (%)
2020;2;-10;-8,8;-8,5;-11,7;-9,3;-18;-10;-8,4;-8,1;-12,6;-0,3;-7,8;-9,7;2,5;1;-11,9;-10,2;-16,4;-8,9;-6,5;-0,2;-7,8;-20,5;-8,8;-7,2;-26,8;-6,2;-21;-8,5;-11,1;-14;-4,3;7,7;-34,3;-15,2;6,3;-2,6;-4,6;-10,2;-17,5;-6,4;-25,7;-70;2,2;-0,2;0,4;-13,7;-1;-28,1;-22,5;-23,4;-96,1;-5,3;-8;-5,1;0,6;3,3;-3,1;-12,8;-35,4;-8,3;-7,6;39,3;-8,8;-8,5;-7,6;-6,5;1,7;-10,9;2,1;-8,8;-8,5
2020;3;-4;-3,3;-3,3;-4,9;-1,4;-13,8;-4;-3,9;-2,2;-4,9;2,7;-4,7;-6,1;2;0,4;-4,1;-0,9;-12,4;-3,8;-2,6;0,8;-2,8;-40,1;-2,4;0,9;-0,3;-1,2;-23,3;-3,7;-2,1;-5,6;-0,2;1,6;-5,7;-8,4;14,6;-0,8;-3,4;-4,9;-5,6;2,7;-20,9;-23,9;4,3;-4,5;1,6;-10,2;1,5;-22,3;-20,7;-18,4;-64;-2,3;-2,1;0,3;2,2;3,3;0,4;-1,9;-21,8;1,1;1,6;32,8;-3,3;-3,3;1,7;1,8;2,7;-4,3;2,2;-3,3;-3,3
2020;4;-2,8;-2,9;-3,1;-2,6;0,6;-11,8;-2,8;-3,6;-3,1;-6,5;2,5;-1,8;-4,6;13,3;-0,4;-2;2,2;-13,5;-3;0,9;0,2;1,5;-21,9;1,7;0,2;7,6;-1,6;4,9;6,5;3,3;-4,3;-0,4;7,3;6,1;-7,1;12,4;0,4;-0,8;-4,6;-7,9;2,5;-14,3;-64,8;3,4;-1,7;0,7;-6,6;4,6;-20,3;-22;-15,8;-84,5;-0,4;-2,7;-0,2;1,5;2,9;-0,6;-2,7;-25,3;-2,8;-1,9;53,7;-2,9;-3,1;-9,8;0,6;79,7;-3,9;2,2;-2,9;-3,1
2021;1;-0,9;-1,1;-0,9;-0,6;4,7;-14,4;-0,9;-2;-3,4;-7,3;3,2;-0,4;-1,3;4,4;-0,2;0,4;6;-14,4;-1;2,7;1,4;4,3;-31,7;5,9;1,7;1,6;-9,2;44,7;9,6;11,3;3,7;0,1;23,1;5,9;-6,6;5,9;-1,8;-1;-2,1;-3;4,3;-6,1;-57,3;0,2;-2,9;1,5;-3,3;1,9;-9,7;-3;-8,9;-65;-0,6;-1,9;1,3;-0,6;1,1;-3;3,6;-31,6;-1,7;-1,4;13,8;-1,1;-0,9;-2,3;-1,4;4,7;-1,6;1,6;-1,1;-0,9
2021;2;12,2;11,8;11,8;12,8;18,1;-1,2;12,2;9,1;10;11,2;8,3;9,1;11;0;0,4;16;20,7;3,5;12,1;11,7;4,2;14,6;-25,3;17,5;14,3;62,8;-3,5;7,8;15,9;25,8;19,9;13,6;22,9;42,3;10,4;9,4;2,2;6,5;12,4;21;17,3;22,8;86,3;7,8;-2,6;4,6;14,2;10,1;20,4;2,3;20,4;1376,9;14;11,9;11;3;2,1;4,2;23,6;23,9;9,4;9,8;25,7;11,8;11,8;20,5;9,1;1,4;14;1,8;11,8;11,8
2021;3;7,4;6,9;6,9;8,2;9,1;6;7,4;5,7;5,7;6,8;3,8;1,5;2,1;-1,2;1,2;9,5;9,2;10,2;7,6;6,4;1,6;8,1;-13,2;9,8;7,6;20,8;-6,9;13,8;18,2;13;12,1;8,1;17,5;-9,6;4,2;3,1;-3,1;3,4;9,2;11,6;9,1;19;15,3;6;0,4;4,4;13,3;7,7;20,5;2,3;18,4;113,3;10,9;5;3,9;1,3;1,9;0,5;7;17;0,7;1,1;21,3;6,9;6,9;0,5;1,2;3,2;7,9;1,9;6,9;6,9
2021;4;6,3;7,4;7,2;4,8;6,8;-1,2;6,3;5,9;6,4;7,4;4,8;1,6;3,4;-6,8;0,1;6,8;7,1;6,2;7,8;5,8;-1,4;6,7;-37;8,6;6,6;19,8;-7,1;-3,6;12,1;10,5;8,7;16,3;14,8;-1,5;2,3;4,2;-2,1;5,6;9,9;13,6;8,7;16,5;93,6;5,4;0,3;5,5;13;9;19,1;7,6;15;371,1;11,3;5;4,2;1,7;1,8;1,4;8;14,6;4;4,1;8,2;7,4;7,2;5,1;2,7;-0,4;8,5;2;7,4;7,2
2022;1;5,8;6,4;6,2;5,1;2,3;14,6;5,8;7;9,1;13,3;2,3;-1;-0,1;-5,8;0,2;4,7;1,3;16,6;7;3,6;-3,5;4,3;-13,8;6,1;0,5;1;-1,7;-16,4;7,2;7,1;9,4;8,8;16,6;-6,6;2,3;5,6;-4,4;4;8,5;11,3;5,5;8,8;167,8;3,9;1,8;5,8;10,7;6,7;16,5;2,8;15,8;227,5;8,9;7;5;3,6;3;4,6;6,7;35,1;2;2,1;17,5;6,4;6,2;3,7;1,9;-1,4;7,4;1,8;6,4;6,2
2022;2;5,2;5,2;5,2;5,2;1,9;16,6;5,2;4,2;4,4;7;0,5;3,5;5,3;-6,4;0,4;6,2;2,3;18,9;5,7;3,1;-4,5;3,7;-16,5;5,2;2,3;2,6;-0,7;-3,8;2,2;2;3,3;6,1;17,7;6,1;1,4;5,7;-4,4;3,4;7,6;9,4;-0,4;14,3;115,5;3,7;0,3;4,6;10,9;9,3;13,1;1,9;7,8;124,6;8,1;3,9;1,5;1,2;2,6;-0,7;1,9;33,9;0,8;1;23,5;5,2;5,2;0,1;0,9;2,7;5,8;1,8;5,2;5,2
2022;3;2,4;3;3;1,6;-0,1;6,6;2,4;1,8;2,4;2,8;1,7;2,3;3;-1;0,7;3;1,2;8,3;3,4;1,9;-1,5;2,4;-11,3;3,2;0,8;-8,1;-4,6;0;-3,6;0,2;-3,1;14,6;13,8;22,4;-4,3;5,5;-2,8;1,6;4,1;2,7;-1,3;9,6;17,5;4,4;0,2;2,7;8,3;8,2;8,4;0,5;2,3;44,3;6,7;3;1,9;1,6;3,2;-0,7;2,2;13,7;-0,3;-0,1;25;3;3;-0,7;-0,2;1,5;3,2;1,8;3;3
2022;4;3,2;2,9;3,2;3,6;3,2;5,2;3,2;2,2;3,1;4;1,8;2,3;3,9;-5,7;-0,5;4,2;4;4,9;3,2;1;-2,5;1;-2,6;1;1,8;-11,7;-3,5;9,8;-13,7;-8;-3,7;6,9;16,1;5,4;0,5;7,1;-7,1;2,5;3,7;4,4;-1;2,5;69,2;3,4;-4,6;3,8;5,8;6,1;5,4;0,3;1,2;46,4;4,1;4,2;2,3;2,8;5;-0,4;1,7;25,9;0,1;0,3;23,9;2,9;3,2;-2;-0,1;4,1;3,1;1,8;2,9;3,2
2023;1;2,7;1,9;1,7;3,8;4;2,8;2,7;2,1;2,7;2,7;2,7;6;7,5;-2,9;-1;3,4;3,9;1,5;1,9;-0,8;-0,5;-2,9;-21,3;0,3;0,8;-14,5;-3,3;17,7;-17,4;-12,4;-7,6;2,4;18,3;18,2;-0,3;-0,2;-6,5;6;2,3;1,8;1,2;-5,4;30,7;4,3;-6,6;3,8;5;8,3;0,8;-0,8;-7,9;57,6;3,6;4,1;2,6;1,6;2,9;-0,2;3,7;23,1;1,9;2;10,4;1,9;1,7;1,3;1,7;3,7;1,9;1,8;1,9;1,7
2023;2;0,3;-0,2;-0,2;0,8;1;0,3;0,3;0,8;1,3;0,4;2,8;3;3,3;1,2;-0,4;-0,2;0,1;-1,3;-0,2;-2,6;-2,8;-4,2;-32,8;-1,7;-2,5;-11,7;-4,7;2,4;-11,8;-16;-9,1;-2,4;14,7;6,8;0,4;4,9;-6,5;3,3;-0,2;-2,8;-1,7;-8,6;3,5;-0,1;-4,1;2,4;3,3;4,8;1,5;2,3;-8,7;49,8;0,3;2,5;2,4;1,9;3,4;-0,2;3;3,1;-0,2;0;23,7;-0,2;-0,2;-0,7;0,1;3,3;-0,5;1,8;-0,2;-0,2
2023;3;-2,2;-0,8;-0,7;-3,9;-4,7;-1;-2,2;-0,6;0,7;-1,1;4;1,4;1,3;2,1;-0,5;-3,8;-4,2;-2,7;-0,8;-3,2;-4,3;-4,4;-33;-1,6;-2,2;-9,5;-5,6;6,6;-14,2;-14,9;-5,4;-3,3;13,7;1,6;4,9;2;-2,7;1,8;-1,1;-3,3;-2,3;-7,2;-1;-2,3;-2,9;2,5;0,9;4,9;-3,4;2,2;-8,5;-1,2;2,2;2,4;2,5;1,2;3;-1,4;4,1;1,6;-1,1;-0,9;28,6;-0,8;-0,7;-1,7;-0,7;3;-1,4;1,8;-0,8;-0,7
